Feature ID	Taxonomy
bbdb2e2f14f23dd7df349a8d979cf930	k__Fungi
b66a11f89978e77797a5d668d0bc588b	k__Fungi;p__Basidiomycota
caaafb98d945c0b7467552baf786e6d7	k__Fungi;p__Ascomycota
bb86f5a0aa4f2d8c46bf30b131032bc2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;g__Bovista;s__Bovista_cretacea;sh__SH1463776.09FU
941738964c1d25dcfb0b6e8796a94de7	k__Fungi
68914cd632e576329533a5f65923fb7f	k__Fungi
aaf9892e051e41b0bbf057b0d53e48ab	k__Fungi
d61f9085bdca2d86fecf064c341882b6	k__Fungi
5a5d7cc2a08f4324324acf3797eac107	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Lentithecium;s__Lentithecium_pseudoclioninum;sh__SH1388041.09FU
4f037507235c9ae1bd8d9e62925430fd	k__Fungi;p__Ascomycota
cb42b7717738cde2f3d04e4a5b778bf5	k__Fungi
c0e1f54c5b4b0991ca6fe9477527b17d	k__Fungi;p__Ascomycota;c__Sordariomycetes
0205535b792682c9ab73d834aa448c77	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales
eb225478733eb642cf116371a5c82a18	k__Fungi
ff88fc7358ac90fbe82bfd2cbdc55380	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
f46b284b9054c09c03a180f32dc783c2	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae
3183448a1aa769931b932507c5907897	k__Fungi
7cb16f789f6d0c53f4d45d164e24ed29	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Mrakia;s__Mrakia_niccombsii;sh__SH1684090.09FU
f8aede08181c3295f37bf16f36708a9d	k__Fungi
8951b862a1b50d692ab1750affacc46f	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Cochlearomycetaceae;g__Satchmopsis;s__Satchmopsis_metrosideri;sh__SH1513315.09FU
0729fd3385ac76f3242634e7445d5b25	k__Fungi;p__Ascomycota
c6bec394642bd1edde828bc00188744c	k__Fungi
7b31fd929576a200f70cc441cf14f0dc	k__Fungi;p__Ascomycota
de9440c01345071612f34e6cbb0538cc	k__Fungi
07605e2b9fe205fb8710e6fe4990c09e	k__Fungi;p__Basidiomycota;c__Agaricomycetes
e2cd1b7af44076d1d12c877c63d80e8e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
4b55b7c4e74104098d81520c8092b363	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Antrodiella
a9a258a1db108a81d4ca0646a4f7eef0	k__Fungi
39bca5745ec4c179a9df0535a8b4e2cc	k__Fungi
c63955874cffc12a67eaf2b61c14fe3a	k__Fungi
9969e60c9971887a4e4b46d3c1adf1b1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_lanatum;sh__SH1870371.09FU
283398861085cebde42204b004ce873b	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
9109b235b09552638bdbdf16e9e231cf	k__Fungi;p__Basidiomycota;c__Agaricomycetes
f11fd4d96b750fa48ec342bec5083fb4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Pseudoteratosphaeria
1e84fbb2a9d0a2aeb486815e91294694	k__Fungi
a61768c77f8c785e6f5e02140a5e2c63	k__Fungi
c0ae2e8d4204027a224590cf87035c2d	k__Fungi
cdb4a7ec50fc25caf5b66ffa170fa0ad	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Torula;s__Torula_lancangjiangensis;sh__SH1517351.09FU
f42b0cae83772ff0bf1853b206900836	k__Fungi;p__Ascomycota
4d9cb4862ea5bd934b1c5adb161b667e	k__Fungi
a32521ad67aef0407af9ac3850a00991	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
eaa3decd6e412f731acfdd75e6c92729	k__Fungi
ae1ebcea0e8cea7d0541c5ad6726ccc0	k__Fungi;p__Ascomycota;c__Leotiomycetes
dad788e9cdabe7f0786840dd59ba390c	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
dbaecf90e34664c34a023355f61f2912	k__Fungi;p__Basidiomycota;c__Agaricomycetes
86f49009aff06fb4fd7667b8de8d9e17	k__Fungi
b5325623a4123de0c135d2ac3c431143	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae
b91c0bdd756c3217300346a41ebf186b	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis
c506fe4deed6188cb6ea90b7f9f5d512	k__Fungi
5b3b43717df6d0e5b99de5511bbb93e7	k__Fungi;p__Ascomycota
7c6490c17eaa438cf3f56de7f0b4bb20	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Favolaschiaceae;g__Favolaschia
fc57d7d26c5bee5ef65380cc582e6af1	k__Fungi
4bfae9425cbf9ca1fa5fe14c874ca173	k__Fungi;p__Ascomycota
78af4f2fd62c1a700e08933775b8d33e	k__Fungi;p__Ascomycota
9006a8034cd84a81d80c9cfd61d89927	k__Fungi
0f551a38f6cd4825d41b7fabe6be061c	k__Fungi
002b3718f6641c52a5a2d555df46e6d3	k__Fungi
ce8e5b0233982bccbe429edfacf65132	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Pseudoteratosphaeria;s__Pseudoteratosphaeria_perpendicularis;sh__SH1707967.09FU
f3e248a44d0236bb543e1773233297d4	k__Fungi;p__Ascomycota;c__Eurotiomycetes
29c185524f0af4c2d721ccc2d78e018d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_brunneiceps;sh__SH2015034.09FU
4df4cf2ae27e1300076633bd7044fdab	k__Fungi
7aa7994fc9acbedd0c124a67e394bbf0	k__Fungi
4999ba222c8e27e7606d082c7082d8ef	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Myrtapenidiella
7226d31c8c31d210103686926b7c7e8b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium
c15a2fd146587584ffba399d60a92023	k__Fungi
5762d01660313425a5bc2f90242ff93d	k__Fungi;p__Basidiomycota;c__Agaricomycetes
a5351302d9be723e10a81fe73ef3124c	k__Fungi;p__Ascomycota
9e8c12f91acea7f0791bca716b3fcb66	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Neofabraea;s__Neofabraea_salicina;sh__SH1539700.09FU
54012fa7b7519e6053b2e750e90e8426	k__Fungi
d7076595eb665196dbf4aef507474851	k__Fungi;p__Basidiomycota;c__Agaricomycetes
e19ed9e83ba8a8918bcbd3f69dbc56af	k__Fungi;p__Ascomycota
2aa02dba164e23bb249441e15e4138d0	k__Fungi;p__Ascomycota
1d2f9e31c03cd1b37e19cb72b63b8803	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium
5502bdb7d99adb554b5da995055ff8c8	k__Fungi;p__Ascomycota;c__Leotiomycetes
64a81b6d6fb9d7e4cd2c5aa4d1b8c0bd	k__Fungi;p__Basidiomycota
8f74788ae1150b469075631f67189367	k__Fungi
5fc8970229c0dd907b26c74e22876baf	k__Fungi;p__Basidiomycota
50aa07d87750f614a1ade57a805bf6ec	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
b5dd4fb85b113ff1b31187071099fce4	k__Fungi
2f0c48794216d61da0eba65e4e1701ce	k__Fungi
911bb105efef77cd58cb33b93cd48b5c	k__Fungi;p__Ascomycota
8a1d2a16a730787611ab8f6f86ecfa1d	k__Fungi;p__Glomeromycota;c__Glomeromycetes
5d22fe402a9d7a07d1835e5834ad57e7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae
4c24a8d581f530d25eb284068dc8ffef	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__Thelephora_atra;sh__SH1791507.09FU
8f692ecbd0b81ac979c647bf8dd575e1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
1bf4d55af6bed856610ae4eadbbfb04b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius
23795cd79f9a4579e071a9657bcdd0f6	k__Fungi;p__Basidiomycota;c__Agaricomycetes
63b9e8f7bd602866a268d90c1d84bf67	k__Fungi
abb43d17e2e53dc4272a55878108a581	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_angularis;sh__SH1391982.09FU
f6934027bfa834be8f109a30942fc10f	k__Fungi
4c67b39f754b7dade60884fab76d421d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_brunneiceps;sh__SH2015034.09FU
9082132f3657c37e74d7ea45b9baf49a	k__Fungi
a21e78b5de47100e192167d5ac84df14	k__Fungi;p__Basidiomycota
37252c41db116e24ac8820c84c1b80c4	k__Fungi;p__Ascomycota;c__Leotiomycetes
e4b64069204d850e5acc48238110a0ee	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae
63b99e58dc58a4ad99ea54d4bdd94edb	k__Fungi
4efcb8bf2e72789118ff043f96b87d81	k__Fungi;p__Basidiomycota
ddcf4bcea7ba4baa40c10cc237b2114c	k__Fungi
446efb783422227de93346ae488f2cd0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Coleophoma;s__Coleophoma_camelliae;sh__SH1512308.09FU
ddbef3a7b4f7d3c324e0feaf7db06dd9	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Coleophoma;s__Coleophoma_camelliae;sh__SH1512308.09FU
fbf9c60f8758092e0f57482987d1e5be	k__Fungi;p__Ascomycota
77bf1dba2ea66959827128618e930745	k__Fungi
d10d9dde492137090e3a3a1671e5cdab	k__Fungi
65436f5db1ab94e5483b3068ba11045c	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Morchellaceae;g__Morchella;s__Morchella_tasmanica;sh__SH1509160.09FU
1b3a79cd241552dc158ffac13fa29ae7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
9d244b7d8d41d8a9f99a217924e38b48	k__Fungi;p__Ascomycota
48c8c000d5344728850e2f26681c1c7b	k__Fungi;p__Basidiomycota;c__Agaricomycetes
3a0d0659d7395ef83e95cc51e85fd751	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium
2d075ebed8855c38e5f974d1c514521f	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_escuderoi;sh__SH2073586.09FU
973de0b085677fe93b6ea873a4a62731	k__Fungi;p__Ascomycota
4e528edceb2eca6cdac466e25fe512e7	k__Fungi
991a969d7f3faa7b6ed578c3f9f0752f	k__Fungi;p__Basidiomycota
d3b137e0c83952a603b9bbaceb38e602	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae
16c898bb969766c560027f2b5dd74ca8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma_rosae;sh__SH1341707.09FU
4421d64e7b5e39aa0ae9e4f0d1e9ee23	k__Fungi;p__Ascomycota;c__Leotiomycetes
4e3244be2d0b748a77d3182524dd0430	k__Fungi;p__Basidiomycota;c__Agaricomycetes
9cedbcb68c0f1830f46b3df80ed5de4d	k__Fungi;p__Ascomycota
6e0b4b3ed49abe53e79016708777e7d8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Pseudoteratosphaeria
f5c1b164273fe1908c278b70bf04f315	k__Fungi;p__Ascomycota
a92187a54c7f3f317d62de67e0151904	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius
800ea3ee47ffde8ee5e157245f12b764	k__Fungi
e3171145046e479b8c4f78dcc79efc97	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Gymnopilus;s__Gymnopilus_aurantiophyllus;sh__SH1854261.09FU
6cd83e4be7a1fe709fb99640338d61fa	k__Fungi;p__Ascomycota
d9e84df6c679f94bbe14de2c1f510cdd	k__Fungi;p__Basidiomycota
f0e1d000eae867b4cace7dd5edadb6e0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
92e3637673f09950d11c360a22955386	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_proteacearum;sh__SH1931958.09FU
803a3f762a9a98191151b48e868032a7	k__Fungi;p__Ascomycota
65b8f08632b7d47de4560162ba74f99c	k__Fungi;p__Basidiomycota
bc874b705207928ce546b371a3d90277	k__Fungi;p__Basidiomycota;c__Agaricomycetes
f04392984ee0fc11a4fe4b0daa374c04	k__Fungi
9308e1de4dac360e57afeb9faa603d42	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium
4375ad417abc2b8a5ed888626ea0e7d1	k__Fungi;p__Basidiomycota
207e2971acb0e317e85acae3511a95fc	k__Fungi;p__Ascomycota
01ea7066c18b6aa6b74aceb23ed22d0e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
8523f32a257884d1ca5c5df47663595d	k__Fungi
e7ea5817f4e63a03d157af0e968f6cb7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
76161f830cdedc193d089d5ac21926f4	k__Fungi;p__Ascomycota
aa0bec724f48378c47657f25e6e8a453	k__Fungi;p__Ascomycota
32136b2a3b5da5754bda6868636ef1fc	k__Fungi
3ff4211f034a0d5ab884bfe6c55b08ff	k__Fungi
9e9e3f95d9480a112b0dce954c7f082a	k__Fungi
31f0ea981507adca9006551c0ebf6204	k__Fungi
a56e8b4a1affa94149ca9f5dad463d10	k__Fungi;p__Basidiomycota;c__Agaricomycetes
6ed3cb0c0fbbc4553c0b3c72a3ac364e	k__Fungi
e21e2d633d6cc5c176592861d5ed4611	k__Fungi
010cc64f13cfbf2b74ec0a3aef4d068e	k__Fungi;p__Ascomycota
002041c09ec6bbed81bcfd00d797f176	k__Fungi;p__Ascomycota;c__Eurotiomycetes
c968cc4da8f99b32854e43d54b78d67b	k__Fungi;p__Ascomycota
556ca3c88c486ec2dbffeecd43622167	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
185d99a946c8a0ac083ca8cca01a9167	k__Fungi
ff96fd45c42d527b04ea70c99d76da05	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium
406da88056b30ed00924d4404669dcf2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae
40e2a7c104e901b67a1663acd772e84a	k__Fungi
1d0cc627a83258d4c9c542111cddf9d3	k__Fungi
23558bf0f62d7faed6c4c51223233d9d	k__Fungi
514b53ae91bb5eb660f0928e30a73376	k__Fungi
7187ea6d1ed04defa0001f689ff66a23	k__Fungi;p__Ascomycota
7b6f980040a57b1740cf26f478e6eab2	k__Fungi;p__Basidiomycota;c__Microbotryomycetes
20d48f3eeabded61370e0552cd9780bb	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_spurca;sh__SH1523952.09FU
83e62ef44570e84d8634e7d88141cf5a	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_raffinophilum;sh__SH1931909.09FU
355f65dc2104c01a67461a198acdc8e5	k__Fungi;p__Ascomycota
34103e3f3f15da30a67935f8727f6b0c	k__Fungi
60788655f26f435f4866f8cd5f1f217c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_brunneiceps;sh__SH2015034.09FU
fbd55923a0da4287d5e2504cc11bf08d	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella
234cf5120f29b6cbfcb25bc889b07217	k__Fungi;p__Ascomycota
aa466e6695bff379d3dd1239419c9cb9	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Cochlearomycetaceae;g__Satchmopsis;s__Satchmopsis_metrosideri;sh__SH1513315.09FU
ed55ea184cbc8132970e78db379ac9ad	k__Fungi
fb4a4851d0961487444bc17741bd6e43	k__Fungi
4725c277d6487049373676714a9f8981	k__Fungi;p__Ascomycota
6248cc74adaf73c139f0391d2ddc209e	k__Fungi;p__Ascomycota
d350be0534bd279a83de073950d069d8	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Mrakia;s__Mrakia_niccombsii;sh__SH1684090.09FU
2d54bafc4df2d09b3a1bcc5f2a5a87f4	k__Fungi;p__Ascomycota
d0710a4e44edc3838d47af47a68964cc	k__Fungi;p__Ascomycota
22ae14a55a90d4a93e18b5b1ecb87ffc	k__Fungi
143c75dd7c7170431faf88de6352cd73	k__Fungi;p__Ascomycota
a112e196abcd5720fb2617c0b1fbb9c2	k__Fungi;p__Ascomycota
a55764a6a36be0d4f410bb2bc743d9ae	k__Fungi;p__Basidiomycota;c__Agaricomycetes
8c34fac9af3a4ded3a45235e93f50a14	k__Fungi;p__Ascomycota
c5c88d27b720d0d86c2e0ebfdcd6374c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Readeriella
088e4397d9a9946d1932a17492766832	k__Fungi
f193e17f7aec4a9cf47d5ab69f0c1926	k__Fungi;p__Ascomycota;c__Eurotiomycetes
e4d891e364b29328c9c160f648688e48	k__Fungi
6ac7fd5fbd66fc6476e89204fece3d09	k__Fungi;p__Ascomycota
c56124397e3b6be5e15b73a96f60c1f6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella
e9465497bd0547cbbe4770c3bdd49cb0	k__Fungi;p__Ascomycota
98111a953b4f001341ce03799715b9fd	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_proteacearum;sh__SH1931958.09FU
c6111aed0bc430d5b0b658cfdbf6cbe6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__Coprinellus_sclerocystidiosus;sh__SH1902031.09FU
be026d1d490f4a2cc0c3929cec3a696d	k__Fungi
447cd2a220285c1778db06a1de8989a6	k__Fungi
6e7802241647f3dfc6b11ccbdcb8d86e	k__Fungi;p__Ascomycota
fbb49bd5cd3017a2b81f61b3572ce74d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales
eb58d17d7e73402150d57c28768cf1f1	k__Fungi
9b34094d1b50a009e97f31a713a4ac19	k__Fungi
6e3979bd035273d7a5de96e7fe97f8cf	k__Fungi;p__Ascomycota;c__Leotiomycetes
4d77f85b750dfc09e9cfbb24327d7f5a	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__Pseudeurotium_desertorum;sh__SH1478243.09FU
3f08ba01e4671ad317b7528365a4762e	k__Fungi;p__Basidiomycota
d024e46f5bee0e52269c09962a538e65	k__Fungi;p__Ascomycota
84d746ffd2bccd2e5474b6ff1232cde1	k__Fungi;p__Ascomycota
fb166ecf746bd61910a672b861f9adfc	k__Fungi
d80dbe96b607de09b2d4660b2b26501e	k__Fungi;p__Ascomycota
016072a98349f6278ae99b00a8c60621	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_proteacearum;sh__SH1931958.09FU
5f0ecdfc1297a5b2fd2fbdc7be923ee7	k__Fungi
8b37bf0156779700ea8ae35bfcb306b5	k__Fungi
158269518bc192bb9f8ca4adb0cd55f2	k__Fungi;p__Ascomycota
c58f4a34f6da2a0c712e4627176da4f8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales
867bb11adb35bf33d8d26843acf50f95	k__Fungi
3bc3eb7bd3b24539852dc826a47368f7	k__Fungi;p__Ascomycota
5c716b9cdcdd875590474c01cc1ac551	k__Fungi
ee3f5a81e7383aa485deb981871af808	k__Fungi;p__Basidiomycota
78b500e510cda25ee63ad336c60bd6bf	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Chrysozyma;s__Chrysozyma_pseudogriseoflava;sh__SH1843221.09FU
57844d0ccc25a3bcc1b9fcb9efeff92a	k__Fungi;p__Ascomycota;c__Leotiomycetes
61325ff6decb7ebafe063ac843549d34	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp
36c1ce44ddb3b605c0019f058eff4e28	k__Fungi;p__Basidiomycota;c__Agaricomycetes
a33968e7d88c6543a384e7bca92de1bb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae
6fae56f537b451cbacc100036e0ca154	k__Fungi
4c5805369b3b2fdbeec8085e53a34f32	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Chrysozyma;s__Chrysozyma_pseudogriseoflava;sh__SH1843221.09FU
0676c6bfe3f3425510fb3c251b4096e5	k__Fungi;p__Basidiomycota
61f41882f79d322126d007baf97fc753	k__Fungi;p__Ascomycota
779e820fe1f585ad5de368ca9035e3da	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Camarosporidiellaceae;g__Camarosporidiella;s__Camarosporidiella_eufemiana;sh__SH2069808.09FU
096e74b62a7a01a739166c7d0d94e305	k__Fungi
8640b94c9cc2cdccddc831c3fbeab1d3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius
1d65f515706a9c2e00932e802ef44b49	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__Tricholoma_argyraceum;sh__SH1711884.09FU
a823da40de2aa953fd45a84ac404b229	k__Fungi;p__Basidiomycota
f81dcc7ae7427ddc1ff2d51f2583ec1b	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
294c6e6c6b482e4033f8a7fd4683df12	k__Fungi;p__Basidiomycota;c__Agaricomycetes
395e63a7bbb0789363c58cadf84ad6f6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
e4ddecba7aaf96925285b861dc103f16	k__Fungi;p__Basidiomycota;c__Agaricomycetes
3abf5636e0b5fac899fc64688d174752	k__Fungi;p__Basidiomycota;c__Tremellomycetes
c001c2164153c3c6f5a2b601348c885a	k__Fungi;p__Ascomycota
9feb45af7d02e6d43a0da03ebe8f72c5	k__Fungi;p__Ascomycota
f4d58c504fe312b8a6ac32eb13d0b968	k__Fungi;p__Ascomycota
fb5024570946629c49b2c633af48a898	k__Fungi
02e4c3bee94272c1df0929b235339351	k__Fungi;p__Ascomycota;c__Leotiomycetes
58846451d8bd4434191a8d76b5f2e106	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Odontia;s__Odontia_sp;sh__SH2016696.09FU
667cca3276c4b0a4a8a400bc648534ec	k__Fungi
7d7339c749c255ec7492422fa6635715	k__Fungi;p__Ascomycota
31b4f4b5809053ec6e711cc89f2fad44	k__Fungi
7037ae2a1468e7969a163b6d0c62429a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales
405bb60675aea567a58e949173183e5c	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis
6105a8a7f9d2f6937a56c09486420a7b	k__Fungi
a2d17b507bb1d8ea6b4b55b6cdd58445	k__Fungi
8f50b374b5d4bdea3e70fddacea1df71	k__Fungi;p__Ascomycota
a3815cbb494b70e8f457c0288bc58880	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Cadophora;s__Cadophora_domestica;sh__SH1697550.09FU
ef5b33e65493e99ec2458fe329c628b3	k__Fungi
2db3f7ac1f4a0cec4e1b78bac09c0f2d	k__Fungi;p__Ascomycota;c__Sordariomycetes
7da7f7484badd24fd110b615c1896b17	k__Fungi
5396630d77363e6f44d212f044749f3c	k__Fungi
1aa7fc2b02394b77a7855137762ef90c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae
cd7c91d2b4b6b0a71bbae2354f05f4ab	k__Fungi
84839f7b18ec236fd169388ff11d2dc6	k__Fungi;p__Ascomycota
2ef8428b8e2715edda633111b73fcbde	k__Fungi;p__Basidiomycota;c__Agaricomycetes
818d3b109ef8c8763172d998d8a439f9	k__Fungi;p__Ascomycota;c__Dothideomycetes
35fa1143de731dfc84e0f3b9b6fff89d	k__Fungi;p__Ascomycota
2ebc7ea6be144b134bd8e54b955d2726	k__Fungi
5f425bf9816808e7db4f77badf58b2ab	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae
f6c3d21e4fe2fbbb38f84393b66ead1e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_roseus;sh__SH1477560.09FU
294d296c6981dd711d52d34135455818	k__Fungi;p__Ascomycota;c__Leotiomycetes
4d7f4478f572b2cbd74c3c524511067f	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_proteacearum;sh__SH1931958.09FU
720de0dd191057bd01c3e8016ab1c0ca	k__Fungi
bef73434cc4d858cba78a123deb0a41f	k__Fungi
f7da55b932d52032cba7711f45cedf9f	k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Basidioascus;s__Basidioascus_undulatus;sh__SH2045060.09FU
606e867d65d875afc4a0e46e112c80d2	k__Fungi;p__Basidiomycota;c__Agaricomycetes
c785858c50c2fd31ed16645e7be4e752	k__Fungi;p__Basidiomycota
858649e3b07a13d54f132ba0467e4b0e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
