#TAXONOMY	Kingdom	Phyla	Class	Order	Family	Genus	Species
a6569b906933abef01a57ff07c28afc5	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
b21d22c8dbb4464c81863a2c2bb71624	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
23289887b9aa1d9131c1730b31b9b41d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Unknown
86b2bcb2aa7c2fbaf955f951ab4653fc	Fungi	Ascomycota	Leotiomycetes	Unknown	Unknown	Unknown	Unknown
ada8b31d1f861d62e7bfefdc92eb7516	Fungi	Ascomycota	Leotiomycetes	Leotiales	Cochlearomycetaceae	Satchmopsis	Satchmopsis_metrosideri
2e90218ea01f19bedd1c9c918654a1dd	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
64433df5af0314e4e19969ce979a66c6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
ce37a365e807c41da1c17c24e9771da6	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
2e9b0885f4d97f9ab5fd3badbabfa0a9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudodidymellaceae	Mycodidymella	Mycodidymella_aesculi
aff7b092aa6106d2a0e452dbfa0e6f8c	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	Symmetrospora_proteacearum
1a2ef911885117ddabf22af99955de0c	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
d5b121d3c2c696f4be303d0d32d22f63	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra
5900a83768c3716a06533998450c7b0c	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_magnum
4a300111d2c0171431cb8bf1a43ad78e	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
122ef1dea77c1c7bc1f2c5af77339128	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
bcd181cd6a9ca7480102e0438aec302d	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
f1cfb5fa939dbd7106e51b6bddd23313	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
00df2a31c7c546f02d882a7b4f26addb	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
78cb7f327690d38728af144491b5e6f1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Coleophoma	Coleophoma_camelliae
b9f3e19064af63652aa43d6d9ad239dd	Fungi	Ascomycota	Leotiomycetes	Unknown	Unknown	Unknown	Unknown
efe47f0f089d32d0ed0b080a5590f978	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
9da70f03ec664347a5e7f7f9a78a2228	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_bhutanensis
ce38649faab7773addc4e42b85bec853	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
104c05bc4718f3ef8c7dd80b3ebaf2ea	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Unknown
97abb15769284da9d16d19309dbb3aea	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta
4eaa3c55192d38a8b2551aad3000cc32	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
4e52b17617dc917bd8d67a98a2efc678	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta
355c3d31990aa65ddfa73cef7bd62f1b	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
9e87a2ec4c2ecf09831bf6722edf0c38	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
313f1e82f3ae3a5ad9c640311e69a641	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
d5f68b158f2d5d05e4611cf3230788f0	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
a8249b6558f29a9cf327b729c858658c	Fungi	Ascomycota	Dothideomycetes	Unknown	Unknown	Unknown	Unknown
fc0d65b40230078207c32015c5748273	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
fcf04b9896d3ae7e878cdb972366a1da	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudodidymellaceae	Mycodidymella	Mycodidymella_aesculi
eff3d09e61140c386de7fe2dc3dbf440	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
e5c53492c41ed3f447d5b9da3f039fee	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
71687da8cafd9bbf1993a65876ff420f	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
b6279fbf324bbc74d8de51e8de776823	Fungi	Ascomycota	Leotiomycetes	Unknown	Unknown	Unknown	Unknown
5ba12265b1e44ec656f4ba5158279310	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Unknown	Unknown
46db22376d17ef6a54860d2bd7d1b130	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
5b7a5ec7e41cff0554558f48c7f95d98	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
d00c70383e1e1fa48044504e9364cc05	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
0e0377a33292b2c5b5238380abae8fbe	Fungi	Ascomycota	Leotiomycetes	Unknown	Unknown	Unknown	Unknown
edabbc0394e7124685b3c1552b44ada3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Neofabraea	Neofabraea_salicina
94c0fb4037c3ca370ccaf36425388f65	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia_albae
153401328b3c85de7ad6107acaf753b1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
c04564cd2664e86dfb803f1dcbef6904	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_ochroleucum
21e6a8761f54cc9d750cda0cb44d561e	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
f301d49db17de8a7b92c559cb60e4304	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Unknown	Unknown
cf3b2aa1344316340fc548a8db5ec419	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
9f0c743615319a61282dd692087b0919	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
db32776ca4f995024b0b0d09e83ca25c	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_amoeboidea
6eb9842ee601b168592b7f725bb7a3c3	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Unknown
4a7fd329458f452cdc553a83fa4ee64f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscyphaceae_gen_Incertae_sedis	Hyaloscyphaceae_sp
e3677db83d3a4ba327b423c5d7b80234	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
5c51cb7fe4c262247f3b10c969236c9a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra
722f2226c7fa77e6d1b11279aff3be53	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Unknown
97ea87f05d9e9b7c46e87f608ca18b2e	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
b6177a9751153dbc2cc42a4ba2531b5e	Fungi	Basidiomycota	Microbotryomycetes	Unknown	Unknown	Unknown	Unknown
098003b7e5a69328021cd04d72d251ca	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
c1e543d45253b880f0c6a6d562b9c1b5	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
6b5834c29506f095b3971ea0120d3f8c	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alliacea
c02fa7adf98cf0dba1b9bef93907235a	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
aa890275f1329fc702b12aa79ad4c372	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
b26e19c183a0014e11f8576fcc23126a	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
7d2851e7f61efe530cdde4845c0b1dc1	Fungi	Ascomycota	Leotiomycetes	Unknown	Unknown	Unknown	Unknown
b6ce5ee339899b29aeda6b43fed51685	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
80b2f4074789d645c5ef9906023c7011	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
7cf966bcd889c2bfc73befbbabe396ea	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
66fccdf36200c88cfe6ebe44bc312fec	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Unknown	Unknown
de0f4be3e9a4d4f5b27b18c3649ae7d1	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
7480445c73cda68239d3fe9ed4015dfa	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_amoeboidea
df8c104ffe5ffb6d8f6835b48450b87d	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
648d6cc3427074ea8fe5a7dede97b25a	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Unknown
3449baf86be66904374b1b9bc11c3488	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
309372e79becdce1be7136d8d4d020fe	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys_divergens
c35e661d07ec9394575c8bfc41eb9119	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
034aecb1b830a151063d8686c7f06244	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unknown
42b102b24db9bc96efb0006258cb6828	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
8239ef5bb8380aa778fd43c87cf18977	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Macroconia	Macroconia_bulbipes
7e2b46b5b5f3da881a75162aea1155e0	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
2ac3d260fe0c0acc6bc421cb46f3122e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria_neglecta
69df955dd8ad4f87b90f3500ab06fc0f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
52628c59bb8f0eb8ef1079b04d4b7c5c	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_bhutanensis
1e61a92268cec6e6af1fd5562a684eca	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
fdb2c284a8cb54a19e6b58f928afbd71	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Trichocladium	Unknown
e134fc357db3ce4f60eb14791e558ea9	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra
26d0731ba8fcf6c8d71a98274c6eb402	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
95475647f2f7e678301af7381c384195	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium_albo-atrum
3e28f7cac1f7aca98429a27547c60e98	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unknown	Unknown	Unknown
ba60accdabef876fc1ece4711ef70ffc	Fungi	Basidiomycota	Microbotryomycetes	Unknown	Unknown	Unknown	Unknown
5210467ea75b0f6794605047e73dbbd8	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
84b8d474eecceed742b5b01db88ccca7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra
8e21e8431fa331b14ac5ee116134b2ed	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta
67e94294fb6a21e9162a71aef4162048	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
28a1fdb3e256ba5adec6d278d19b3a15	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_bhutanensis
57aa972860bdfb74f38381c139969648	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria
bea6ad773b4f24a768c70d07f3f9b29f	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Unknown	Unknown	Unknown
621eba43d312aba4416aa91ddf0fea30	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
4f0a009b766b651035674a5bd0ebd50d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta
c8421c8575b254fe6980be5e7ea6425d	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
3fb8f17ca8cfc788bc3528c78191eb9a	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
4add1df1012011987829158a68984d21	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica
2caffd22142c89b546dbd65fae89e87f	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
5af4cb06ed4a42a606bd45c0dc04ea75	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
4395fa3ae07c2024075e39339f791fc5	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
cc99c720e348026e3a86ee9df0130885	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta
227acfba9624db74852daa231142ac29	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra
73204c5b249d7381f06cbed30f971dc0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_humicola
4a08c3c244835357e8690cba87ad9fc4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Coleophoma	Coleophoma_camelliae
22e2e11d2e0008a7d33a85ec57538fa1	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
37ed42cf22c20f8b97c1d663040a8049	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
e4515e8952540ac2a258aa4e878ca193	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
01651d378388b91799a214ed4fceb318	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
9db9231b3eae180542af6ab580303e2d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Unknown
ed07d6cf73b90f6033f27e82257657fd	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
932c3b56caf32657e45198601519632f	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_amoeboidea
8bcccc9a87572484e48ed19527cf6115	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	Ilyonectria_mors-panacis
9ffa52f1fff20f57b3bfb0625e0f5d71	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
b09142edc35768f34e9a883dbfcb0fe7	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
266062fd950b3331825ae1b68b0b4d83	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
4f70f59ff747b4c1ebce0cde53ac5629	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unknown	Unknown	Unknown
19bf67573680d0a973d70d035376ee4a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra
7b446afee9ab135663af80dc0d2926e3	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
ea0ecb7990015c3f2c8ef42e4f0dbe70	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae_gen_Incertae_sedis	Ceratobasidiaceae_sp
7949931d5eeefa5d77ada54817c6941d	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
b5f941d9f5f3f3a3b3d3ca6e7337ddf5	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_amoeboidea
c88c67527a7d50d3430e34e2e2ee9276	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
e47cf84f023e05deb60ca94ddd015284	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_impudicum
9e2f7b1c2199d5720ac4e1fda0e3741d	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
661140c7efe6a11ebc91aac475a04e44	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
370683743a0967fafea309949b3d1be1	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
0f00803b20a96816d2cc231372fd3573	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Unknown	Unknown
31f463d5c5f88a55ae1ef61f30b7acd5	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
55aca595164738f76f2c698768b07069	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
cf958be109f2715f30f236e89bc514ba	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Unknown	Unknown
e61e96238af0431dbf1d6a2da64e6fa9	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
7f85eb20a8e1a4f4f02c00798b642d6b	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Unknown
ffdc2c99be495713c9f2a51d12e172e7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta
8ff264d40c19ac92ec0722f7c98bb12a	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
e791331e3d579ab60b36f5b40ebc143b	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
a5ffd4124cd7cf100d98e6a92c900b63	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unknown	Unknown	Unknown
7163085779214453b78c2cd5ce000206	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
a61fb9808fea79a278da0a1769b61a50	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Barrenia	Barrenia_panici
b2b7d0c10ea15a86b9c7c07c78c0dcef	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
28dd0b4a3ea278802787cd3c3c46df42	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
ca7e8e0961072606c2caa39f8da81a3d	Fungi	Ascomycota	Leotiomycetes	Unknown	Unknown	Unknown	Unknown
efd0a2c4ee7154ec3f28924432b6aedf	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
c10bd33cf225c167ccae9f0c1f9b661e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Unknown	Unknown
6fd022079307577114a2031a15d4a322	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	Serendipita_sp
1348b8d882f70a6816b15c8395e2cb58	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_diffluens
5059deea6ccf29316d964656a1fdaa02	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alliacea
8a983077ea86ce32765fde110efaae02	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_wuyishanensis
c0aba0f908461c39b9b89730d4386c3a	Fungi	Basidiomycota	Cystobasidiomycetes	Unknown	Unknown	Unknown	Unknown
2b5b050e72d68fabec9673c2c21bb5d1	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
573ccee69f0751e59b0701b5b2f31e7a	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon_sp
bef31d828694a5b405b45c4c204982ef	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
dfde0a8c0c791459a6c5104cd5951bc8	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Unknown
159c2241f1ec94452f8b5c3393f865e4	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
3c09bf57db4be729db34541c973700d1	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica
74635d3273dc1f8a13f4a191a853c656	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
6db979a20394e336d25647a5d6742a27	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
17bdaad5eeb05379a16f284ebd672cfc	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
b1b911d191251bade72beb9590cad3d5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unknown	Unknown	Unknown
c1aa2afc6b998f94f516620c492854d6	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
89a622c2c5ce253770055fdabff7a8df	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
950b10dd6236ab4e8be9101f46d2b4a9	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae_gen_Incertae_sedis	Ceratobasidiaceae_sp
056c9c81989e2625a2fdc703f3999c28	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
8cf11e3c84dddb8f0bc5e2b8a9a70df5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Unknown	Unknown
1553fa40fba970127dd03e20dab8d12e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
b90612a4b70ba062a86d4eba0ecbfa21	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Unknown
71cb214412d7e5c8e11a3c4b04fe922b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra
a281d6d02a78a2c2438f42c8b2794fea	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
e378fc880a82e7d5569f0c6425cf7168	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
dc71850011923e91aff56bb5c836cb53	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
4651e1b72c8b5d6ebb4caa27dc1cbb06	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
0c3d8d676fbaa26ba5514d260de2bb37	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta_vineae
af080fe6018d34a68c35573d17e69521	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Vacuiphoma	Vacuiphoma_bulgarica
65041a0b840a825bc33fd5a22a2ceaca	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Lentithecium	Lentithecium_pseudoclioninum
b9b4a6c3e98bbc45f959d27bd6e7b4ef	Fungi	Ascomycota	Leotiomycetes	Unknown	Unknown	Unknown	Unknown
8d9829b1a2ea67266a7b6861f4179a02	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_impudicum
12a6205583d3de66c1fc1178b49dd73a	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
540b3a759224ced74110077bc1137f29	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_spurca
7868826a4c95f405109a2acd1cf758cd	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_impudicum
5561f52ee44da18f1bcb8daa9c287bd2	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
e4e0413363e8da27c67b7b88357eae25	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_kratochvilovae
fac989c58cc38fbbd35b94453f1b8431	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
183d7169578097993448fb45697c6e6c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
a4cd00784f157dc714f74f784505e870	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_bhutanensis
74c7a21f65cf56ec63e7ab1e5db3e859	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Unknown
1a3bfaca633601cee23cddee2e6bfd4d	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
905dba833429cbbae2c43ba449921433	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Unknown
399bd7916ad7aebc17d029ca1c93d090	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
44053efaad3e3b242978a1eaf3e65373	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta
558efb4a0c0ccbfc1a41f50da5b52adf	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
d99b76a9fcf8e4c69c69c3b3d056726c	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia_albae
